探索深度,思考時間,探索ノード数,探索速度,カット数,ハッシュ記録数,ハッシュヒット数,2ndハッシュ記録数,2ndハッシュヒット数,ハッシュ衝突数,pvハッシュ記録数,pvハッシュヒット数,pv2ndハッシュ記録数,pv2ndハッシュヒット数,pvハッシュ衝突数,推定CPUスコア,着手位置
10,0.80,1794175,2256823.90,28,2098138,408707,0,20107,20392,558,162,0,0,0,6.53,B4
10,0.60,1556017,2576187.09,27,2122352,325547,0,15477,21172,411,163,0,0,0,-5.56,E1
10,0.44,976978,2220404.55,22,2343903,472329,0,27581,28088,647,191,0,0,0,5.76,D1
10,0.21,450458,2145038.10,3,2242947,355139,0,18894,24773,436,180,0,0,0,-4.89,B1
10,0.20,494373,2435334.98,6,2478684,499967,0,31300,32978,707,207,0,0,0,5.48,F2

D3C5D6E3B4C2D2C7B2C1
12,2.95,7545969,2555356.93,109,1623242,202002,0,4880,9833,538,44,0,0,0,-7.77,F4
12,5.06,11721227,2315075.45,274,3948788,518094,0,51513,129579,1305,40,0,0,0,6.51,B5
12,11.02,23705265,2151112.98,492,6595314,949813,0,122292,603359,2371,99,0,0,0,-5.12,D7
12,3.13,6254510,1997607.79,27,5743291,830940,0,116654,394349,1407,68,0,0,0,3.61,B3
12,2.98,6181892,2077946.89,16,7746015,1205096,0,205328,987424,2440,134,0,0,0,-6.35,D1
12,1.30,3186012,2454554.70,12,6555630,985355,0,159833,584550,1460,102,0,0,0,2.83,E1
12,2.90,6281541,2169789.64,59,8933475,1509467,0,329815,1543889,2662,170,0,0,0,-4.03,A5
12,1.82,4258064,2340881.80,27,7538076,1160245,0,222375,891983,1628,130,0,0,0,0.14,C3
12,2.03,4770092,2354438.30,63,9884822,1739030,0,447215,2146055,2967,208,0,0,0,-2.85,F5
12,3.60,8030082,2232438.70,57,9092340,1542381,0,383599,1614402,1905,201,0,0,0,0.11,E6
12,3.07,6430291,2095922.75,163,11007850,2038600,0,616289,3107751,3699,278,0,0,0,-2.62,C4
12,2.64,5557892,2107657.19,9,10082228,1804955,0,508845,2279683,1947,222,0,0,0,-0.27,A6
12,1.30,2785893,2141347.43,1,11445983,2188997,0,710198,3577076,3747,298,0,0,0,-2.91,A7
12,2.30,4840658,2105549.37,22,10869001,2023701,0,632107,2962494,2094,256,0,0,0,1.37,C6
12,1.83,3499580,1916527.93,1,11986175,2411412,0,858349,4253531,3759,320,0,0,0,-4.31,F2
12,3.38,5698016,1684308.60,17,11623345,2272861,0,785196,3783642,2205,286,0,0,0,3.02,F3

E6F6F5D6C4G4G7B3F4G3
12,5.77,16039107,2779259.57,332,3097403,328419,0,19528,64387,1513,52,0,0,0,-6.46,F3
12,6.83,16551503,2421580.54,310,6068269,793438,0,103076,465076,1402,74,0,0,0,5.23,G5
12,7.33,19747449,2693691.04,198,6384766,754253,0,105934,538825,2483,104,0,0,0,-4.68,G6
12,5.34,12509593,2343498.13,104,9474750,1418959,0,279829,1889973,1836,105,0,0,0,4.24,D3
