探索深度,思考時間,探索ノード数,探索速度,カット数,ハッシュ記録数,ハッシュヒット数,2ndハッシュ記録数,2ndハッシュヒット数,ハッシュ衝突数,pvハッシュ記録数,pvハッシュヒット数,pv2ndハッシュ記録数,pv2ndハッシュヒット数,pvハッシュ衝突数,推定CPUスコア,着手位置
10,0.39,2272479,5841848.33,3513,65712,13466,142,19,27,288,27,0,0,0,-15.80,C2
10,0.54,2972318,5535042.83,3935,81124,19184,199,25,1,281,35,0,0,0,16.52,C4
10,0.35,1903635,5470215.52,2745,57576,10795,94,13,2,193,31,0,0,0,-16.58,F7
10,0.11,631817,5960537.74,1077,23989,3050,18,0,0,80,12,0,0,0,16.19,E8
10,0.20,1052473,5288809.05,1391,33508,5403,34,6,15,102,22,0,0,0,-13.27,H4
10,0.22,1213750,5619212.96,1195,52951,8535,96,13,0,134,10,0,0,0,14.53,H3
10,0.26,1384170,5365000.00,1019,45976,9252,52,7,3,88,32,0,0,0,-11.08,C3
12,2.79,16036480,5751965.57,9143,543172,148385,8608,1796,437,911,60,0,0,0,14.95,E2
12,2.41,13710319,5693654.07,5756,413847,72618,5124,678,135,557,39,0,0,0,-14.76,H6
12,0.78,4532267,5803158.77,4166,186308,64029,1029,293,75,540,47,0,0,0,15.99,H8
12,2.10,11411609,5421191.92,6794,372315,70632,4025,542,155,986,48,0,0,0,-16.38,D7
12,1.18,6444830,5475641.46,4083,256724,81898,1911,449,49,520,39,0,0,0,18.63,D6
12,2.01,11115532,5538381.66,7212,366596,60873,4054,401,177,843,45,0,0,0,-17.05,E7
12,1.46,7875745,5379607.24,2326,321704,42105,2987,259,64,244,33,0,0,0,17.19,H5
12,3.64,19778345,5439588.83,11522,693365,158631,14245,2480,784,1197,97,0,0,0,-16.67,C4
12,2.16,11673172,5411762.63,4632,431732,83909,5612,637,175,399,37,0,0,0,19.48,F7
12,3.10,17184789,5539906.19,13064,633975,129763,11909,1808,530,1087,58,0,0,0,-16.38,C6
12,2.01,10526631,5231923.96,10466,387367,84972,4329,724,238,938,56,0,0,0,18.62,E8
12,2.13,11285435,5308294.92,6089,378384,115732,4120,1143,189,692,66,0,0,0,-14.53,G4
12,2.48,13229668,5328098.27,10730,418675,107776,5348,1020,236,1108,59,0,0,0,20.47,D8
12,0.96,5196653,5396316.72,4578,183559,35055,992,130,116,351,55,0,0,0,-13.36,C7
12,1.37,6988856,5112550.11,5270,252409,43342,1875,184,131,518,45,0,0,0,18.80,C3
12,1.46,7647487,5227263.84,4400,261269,39978,2013,184,47,387,50,0,0,0,-10.83,C8

F5F6D3C5B5F4G4F3G7C2
8,0.03,166071,6387346.15,892,3552,805,1,0,0,53,7,0,0,0,-34.77,E6
8,0.08,443922,5691307.69,2407,6733,3492,2,1,0,138,22,0,0,0,31.59,C4
8,0.06,352082,5967491.53,1545,7013,2609,2,0,0,74,15,0,0,0,-31.35,G3
8,0.13,796690,6081603.05,2515,12405,6552,5,1,0,125,34,0,0,0,29.16,D6
8,0.08,530856,6719696.20,2244,10567,3910,2,1,0,120,21,0,0,0,-29.80,C3
8,0.09,576644,6267869.57,507,7516,1055,4,0,0,25,7,0,0,0,27.32,E7
8,0.11,684006,6000052.63,2125,13895,4828,6,0,0,90,18,0,0,0,-27.53,D2
8,0.15,888916,6006189.19,1431,11790,3380,3,0,0,60,17,0,0,0,23.64,B3
8,0.10,644996,6262097.09,1916,12044,4592,3,0,0,46,15,0,0,0,-26.72,E3
8,0.13,773142,5813097.74,1291,10076,3874,4,2,0,50,24,0,0,0,22.75,B4
8,0.18,1063037,5938754.19,2419,19447,8376,14,7,0,80,24,0,0,0,-24.12,A3
8,0.20,1234784,6143203.98,1877,15286,4368,4,1,0,96,15,0,0,0,20.35,E1
8,0.13,750748,5865218.75,2757,11563,4265,3,1,0,88,21,0,0,0,-21.29,A4
8,0.06,405072,6329250.00,1387,5167,1240,0,0,0,68,9,0,0,0,19.96,F2
8,0.07,443970,5919600.00,1489,6736,2330,1,0,0,60,8,0,0,0,-19.91,C7
8,0.07,449541,6331563.38,1046,7147,2272,1,0,0,49,17,0,0,0,16.36,C6
10,0.26,1528109,5992584.31,3824,34987,6642,36,6,0,226,14,0,0,0,-31.35,E6
10,0.54,3211844,5958894.25,4183,58720,20578,95,27,0,261,28,0,0,0,28.45,C4
10,0.48,3126365,6472805.38,3145,79102,13520,194,25,0,163,21,0,0,0,-29.80,G3
10,1.29,7656366,5925979.88,7358,139110,56372,560,172,1,451,67,0,0,0,27.32,D6
10,0.54,3346834,6163598.53,2590,78636,6441,187,7,0,138,15,0,0,0,-25.75,C6
10,1.98,11409032,5770881.13,6972,181121,48138,898,184,13,520,48,0,0,0,23.84,B6
10,0.86,5293331,6126540.51,4435,130203,31539,521,140,5,264,28,0,0,0,-25.24,F2
10,1.61,9300941,5766237.45,7427,143922,40449,583,97,9,494,46,0,0,0,24.63,D7
10,0.77,4672732,6076374.51,4190,123984,32286,488,115,7,226,30,0,0,0,-23.47,C7
10,1.68,9672698,5767858.08,4579,155466,39521,701,89,9,282,39,0,0,0,22.05,F7
10,0.76,4442054,5829467.19,2145,123945,27315,441,80,4,158,13,0,0,0,-21.51,E8
10,0.97,5524041,5700764.71,2260,95170,20101,287,37,2,121,23,0,0,0,23.10,E7
10,0.39,2174858,5576558.97,1701,70750,13349,164,19,9,112,14,0,0,0,-21.40,D8
10,1.29,7279038,5642665.12,4232,136524,42689,524,125,4,272,39,0,0,0,21.98,G5
10,0.44,2451275,5520889.64,1180,83877,13326,220,22,12,69,13,0,0,0,-22.74,E3
10,0.90,4864817,5411364.85,451,97840,11815,295,27,2,19,10,0,0,0,24.23,G6
12,1.63,9872529,6067934.23,2384,262615,22169,2049,114,37,125,15,0,0,0,-29.80,E6
12,5.13,30156514,5872738.85,9319,586984,138396,10136,1998,372,558,68,0,0,0,27.32,C4
12,8.11,48824812,6021064.50,14437,1307504,262562,49206,8396,4637,1014,63,0,0,0,-26.33,D2
12,5.55,32628614,5883269.74,2536,495841,53924,7228,484,187,144,17,0,0,0,23.33,D6
12,7.09,43293733,6108894.17,8367,1192910,254121,41073,6550,3472,529,55,0,0,0,-24.96,C3
12,13.28,78104515,5882249.96,16051,1163508,287785,39257,6584,2538,996,51,0,0,0,22.94,G5
12,8.67,51716069,5963568.84,11658,1455157,245739,61494,8442,6390,719,31,0,0,0,-23.36,C6
12,13.96,79566660,5701659.62,5329,1082283,163131,33880,3102,1924,417,45,0,0,0,22.01,F7
12,3.91,23503291,6011071.87,3556,814257,102026,19542,1754,1138,311,15,0,0,0,-22.99,E3
12,17.70,100964806,5704870.95,9971,1489271,283739,64034,8550,5095,873,44,0,0,0,23.28,H5
12,7.01,42216034,6019682.59,5346,1567028,316328,70844,13586,8878,555,66,0,0,0,-21.43,G3
12,10.16,57682247,5678504.33,3287,828015,127088,20172,2252,821,305,25,0,0,0,21.21,H8
12,3.20,18808560,5872169.84,3890,715964,136513,15099,2782,992,284,41,0,0,0,-22.90,C1
12,7.91,44793973,5664387.08,6743,684512,129951,13722,1832,471,664,31,0,0,0,22.92,B4
12,3.80,22619195,5955554.24,3208,884833,236119,22879,6711,2095,192,39,0,0,0,-19.25,A3
12,8.11,45827249,5651405.72,3614,676479,109236,13490,1498,465,266,28,0,0,0,20.38,E7

E6F4F3D6F5E7C5G4C3G2
8,0.06,358726,6293438.60,897,4537,2181,1,1,0,59,22,0,0,0,32.91,C7
8,0.02,127532,6376600.00,856,1977,375,0,0,0,21,11,0,0,0,-35.01,C6
8,0.04,235132,5734926.83,1258,3107,1087,0,0,0,44,20,0,0,0,30.95,D7
8,0.11,730056,6697761.47,8184,12640,7538,5,4,0,297,27,0,0,0,-33.07,B4
8,0.14,903388,6594072.99,3143,10382,3853,1,0,0,103,21,0,0,0,30.88,E3
8,0.07,486597,6665712.33,1927,8342,4772,2,2,0,61,22,0,0,0,-32.44,D3
8,0.17,1006799,5922347.06,3589,9094,3138,5,1,0,116,12,0,0,0,28.22,D2
8,0.08,472867,6221934.21,2684,6586,2172,2,1,0,71,11,0,0,0,-29.27,C4
8,0.11,732668,6426912.28,613,8885,3545,2,0,0,15,14,0,0,0,27.66,F6
8,0.18,1180478,6558211.11,3557,17035,8343,6,1,0,115,28,0,0,0,-28.97,G5
8,0.15,826552,5584810.81,1016,8474,1650,1,0,0,32,12,0,0,0,25.33,E2
8,0.07,441054,5880720.00,1285,7615,1519,2,0,0,32,11,0,0,0,-26.68,F7
8,0.17,1010130,5872848.84,1387,9073,1577,2,0,0,38,7,0,0,0,25.03,G3
8,0.12,753945,6443974.36,2511,12498,4045,5,3,0,93,9,0,0,0,-25.48,D8
8,0.19,1209820,6236185.57,1660,11305,3724,9,4,0,57,18,0,0,0,23.14,H1
8,0.07,421935,6204926.47,2361,6791,1895,1,0,0,78,8,0,0,0,-23.44,F2
10,0.49,3102073,6266814.14,5473,41838,12386,59,23,1,323,30,0,0,0,30.83,C7
10,0.15,1105432,7131819.35,4809,22301,4814,16,2,0,178,10,0,0,0,-33.07,C6
10,0.54,2873477,5301618.08,4351,41096,12732,53,16,0,212,19,0,0,0,30.88,D7
10,1.03,6006610,5820358.53,13009,141254,53073,586,239,10,562,26,0,0,0,-32.44,B4
10,1.67,10536826,6298162.58,13424,143971,44629,615,140,10,541,39,0,0,0,28.56,B5
10,0.48,2735173,5651183.88,3302,79282,15600,195,38,1,136,13,0,0,0,-30.41,D3
10,0.87,4696066,5416454.44,3987,88508,19078,235,40,1,127,21,0,0,0,28.79,F6
10,0.63,3520910,5606544.59,5261,98199,28315,296,68,12,234,33,0,0,0,-31.00,C8
10,1.22,6908678,5658212.94,3463,122177,21126,473,70,2,125,24,0,0,0,26.33,G3
10,1.07,7094839,6655571.29,4417,188330,56016,1055,336,17,182,30,0,0,0,-27.10,G5
10,1.32,7804409,5899024.19,4865,120208,28359,416,51,3,239,31,0,0,0,25.43,C4
10,0.44,2617415,5908386.00,1761,74071,8393,159,13,1,83,10,0,0,0,-27.66,E3
10,3.06,16655664,5443027.45,10008,256929,77666,1971,482,27,623,41,0,0,0,23.51,A5
10,0.32,1834317,5679000.00,1298,57860,7371,125,12,8,88,15,0,0,0,-23.49,B6
10,0.61,3143042,5169476.97,981,52834,7125,107,9,0,49,12,0,0,0,22.56,E8
10,0.44,2509937,5730449.77,1931,86774,22020,216,38,2,104,17,0,0,0,-22.80,C2
12,3.86,23096509,5985102.10,6312,349900,101945,3707,765,70,317,50,0,0,0,30.88,C7
12,2.03,12257230,6043999.01,13752,291609,52173,2508,266,59,589,26,0,0,0,-32.44,C6
12,3.16,17833856,5647199.49,7003,299441,72893,2658,460,54,355,42,0,0,0,28.56,D7
12,6.65,40685339,6115337.29,26477,1246227,349280,45333,12266,4829,1429,61,0,0,0,-30.41,B4
12,17.18,99593430,5796381.68,22397,1443322,375490,60258,12620,5455,1175,66,0,0,0,28.71,B5
12,5.90,34988556,5930263.73,12305,1122725,240537,36459,7251,3013,598,26,0,0,0,-30.78,D2
12,11.00,64184206,5833336.91,4825,831519,156951,20188,2913,872,267,48,0,0,0,26.41,F8
12,1.34,8017943,6001454.34,2705,308118,34803,2794,217,91,123,17,0,0,0,-28.23,C4
12,8.52,48824259,5727857.70,7550,771617,155226,17367,2583,679,411,59,0,0,0,27.69,F6
12,2.97,18989085,6395784.78,3309,613213,55985,10943,724,508,147,28,0,0,0,-28.54,A6
12,11.63,68342531,5874884.47,7913,845396,141695,21078,2050,914,407,49,0,0,0,25.91,G3
12,4.46,27050976,6072048.48,9118,890155,162168,22897,4596,1616,522,29,0,0,0,-26.19,H3
12,8.76,51056485,5828365.87,3425,687303,92523,13626,1242,483,184,32,0,0,0,27.47,G5
12,4.97,31705558,6378104.61,2581,1110016,206515,35770,6029,3145,142,32,0,0,0,-28.20,H5
12,5.99,34510428,5760378.57,1866,496043,71661,7232,728,185,91,24,0,0,0,28.15,E3
12,1.73,10687225,6177586.71,1066,431797,44654,5544,468,229,48,14,0,0,0,-29.57,D3

F5F4C3D6G4B2E6G3C6E7
8,0.05,343988,6370148.15,1752,4142,1906,0,0,0,70,23,0,0,0,29.21,F3
8,0.05,286340,6224782.61,1350,3706,953,1,0,0,49,10,0,0,0,-29.85,C4
8,0.10,629406,6294060.00,4256,6196,2407,0,0,0,142,20,0,0,0,26.82,D3
8,0.08,514609,6432612.50,3038,6003,1372,2,0,0,80,8,0,0,0,-25.35,C5
8,0.19,1092796,5812744.68,2721,9531,3682,3,1,0,105,21,0,0,0,27.31,B3
8,0.15,994625,6458603.90,3362,13880,6705,5,1,0,106,26,0,0,0,-28.79,C2
8,0.21,1334079,6292825.47,2695,11263,4206,3,0,0,83,20,0,0,0,23.38,B4
8,0.17,1085713,6204074.29,3999,13360,5517,2,0,0,109,22,0,0,0,-26.02,A4
8,0.38,2420437,6336222.51,4479,16411,10249,6,6,0,173,38,0,0,0,26.24,A3
8,0.13,831176,6649408.00,1506,13844,7930,2,2,0,49,19,0,0,0,-28.71,E3
8,0.22,1365685,6179570.14,2331,12002,4370,8,0,0,89,17,0,0,0,23.24,D7
8,0.07,462592,6251243.24,719,8277,4261,2,1,0,24,14,0,0,0,-26.12,B5
8,0.15,857683,5680019.87,955,9720,3931,2,0,0,47,13,0,0,0,26.86,A5
8,0.03,156946,6277840.00,675,3846,830,0,0,0,10,7,0,0,0,-28.90,F7
8,0.07,390458,6007046.15,435,4847,899,0,0,0,12,9,0,0,0,24.76,F6
8,0.03,210113,6179794.12,917,4980,1266,0,0,0,16,7,0,0,0,-26.75,A6
10,0.51,3067665,5979853.80,4072,49150,18107,63,13,0,234,30,0,0,0,24.99,F6
10,0.43,2712994,6323995.34,4887,53669,10553,84,18,0,235,18,0,0,0,-29.69,E3
10,0.72,4328985,6029227.02,11163,55799,16013,81,15,0,485,37,0,0,0,27.35,C4
10,0.32,2101432,6526186.34,2869,61436,16857,120,26,0,111,17,0,0,0,-29.50,C5
10,1.52,9352351,6165030.32,10814,108264,35027,374,80,6,412,44,0,0,0,27.17,B3
10,0.70,4367856,6230893.01,4536,111884,33071,371,130,3,172,14,0,0,0,-28.04,A3
10,0.90,5455165,6068036.71,4901,56452,12018,94,10,0,197,12,0,0,0,28.93,D3
10,0.33,1968872,5984413.37,2108,39533,4221,34,3,0,75,10,0,0,0,-27.77,D2
10,1.20,7458863,6220903.25,1999,68970,9843,161,15,0,84,10,0,0,0,25.78,B5
10,0.82,5082347,6175391.25,1875,122004,38252,440,142,3,78,27,0,0,0,-26.78,B6
10,1.86,11239354,6032932.90,5501,102421,21188,299,22,0,179,22,0,0,0,24.70,A1
10,1.09,6396189,5873451.79,4985,158217,60358,694,203,16,187,36,0,0,0,-25.88,A4
10,3.20,18929814,5921117.92,6414,182758,48130,986,154,5,381,28,0,0,0,24.38,F3
10,0.74,4429813,5986233.78,3039,104223,36423,331,105,4,138,25,0,0,0,-25.27,F7
10,1.09,6391838,5864071.56,884,74367,8083,162,21,0,31,11,0,0,0,25.77,A5
10,1.18,7235347,6136850.72,4027,217646,63982,1410,431,33,153,26,0,0,0,-27.09,A6
12,5.81,35111634,6041230.90,15930,566474,175214,9418,2190,344,967,66,0,0,0,27.35,F6
12,2.10,12846283,6105647.81,5201,307006,48424,2738,205,56,240,31,0,0,0,-26.78,C5
12,4.73,28060314,5927400.51,12477,462960,104246,6347,1193,191,483,47,0,0,0,26.53,F3
12,5.09,30422239,5980389.03,15141,794406,142858,18465,2922,932,728,27,0,0,0,-29.01,C7
12,6.83,40305397,5903822.62,7736,652911,215692,12603,3300,488,395,60,0,0,0,28.85,E8
12,1.24,7238627,5842313.96,618,281648,32894,2398,164,72,29,14,0,0,0,-28.41,F7
12,6.16,35454358,5751842.63,4989,589229,112994,10267,1239,322,321,44,0,0,0,27.38,F8
12,4.47,27566214,6169698.75,6144,1017743,258642,30301,6811,2664,392,67,0,0,0,-27.72,H3
12,3.48,20583093,5906195.98,1062,329703,46832,3178,307,62,87,18,0,0,0,27.24,G6
12,0.89,4981628,5622604.97,4775,201860,30396,1175,96,147,350,19,0,0,0,-26.88,G5
12,2.13,11662992,5467881.86,2593,272644,59198,2165,331,44,199,40,0,0,0,24.83,H5
12,1.22,7073475,5797930.33,5011,334053,67571,3220,511,556,383,39,0,0,0,-24.52,H4
12,1.74,9670336,5551283.58,3792,212592,35481,1362,154,34,287,25,0,0,0,23.62,H2
12,1.95,10936652,5608539.49,2607,504970,145443,7507,2397,367,166,43,0,0,0,-21.01,E2
12,3.78,20934914,5538337.04,3416,404115,59851,4763,405,112,259,32,0,0,0,20.92,D7
12,2.59,14583481,5639397.14,10571,613536,212093,11109,3539,703,971,60,0,0,0,-19.20,H7

F5F4C3F6G4F3G3H3F7E6
8,0.02,97391,5410611.11,625,2085,514,0,0,0,35,11,0,0,0,-8.93,E7
8,0.02,112149,4876043.48,218,1943,240,0,0,0,11,7,0,0,0,9.34,D6
8,0.02,98395,5787941.18,757,2190,551,0,0,0,31,11,0,0,0,-11.06,G5
8,0.02,118466,5923300.00,309,2186,373,0,0,0,17,8,0,0,0,11.01,H6
8,0.02,94746,5263666.67,714,3024,636,0,0,0,28,12,0,0,0,-15.63,H5
8,0.01,63378,4875230.77,221,1430,251,0,0,0,10,7,0,0,0,11.10,H4
8,0.01,49382,6172750.00,518,1673,302,0,0,0,18,8,0,0,0,-12.70,E3
8,0.03,169359,6048535.71,571,2983,885,0,0,0,29,16,0,0,0,10.32,G6
8,0.03,125416,4823692.31,1372,3552,926,0,0,0,53,11,0,0,0,-13.80,C5
8,0.06,311048,5554428.57,839,4939,1207,0,0,0,62,20,0,0,0,11.67,D3
8,0.03,146256,5625230.77,1529,3962,1018,0,0,0,60,12,0,0,0,-16.23,G7
8,0.06,306252,5372842.11,1028,4717,1380,0,0,0,61,18,0,0,0,15.31,B3
8,0.02,146288,6360347.83,1180,4008,885,0,0,0,57,8,0,0,0,-17.87,E2
8,0.08,439574,5296072.29,1055,6633,1791,0,0,0,65,17,0,0,0,15.00,F1
8,0.05,274145,5832872.34,1584,7306,3087,1,1,0,69,24,0,0,0,-16.20,B2
8,0.05,269726,5504612.24,253,3945,632,0,0,0,9,7,0,0,0,14.33,D2
10,0.19,1128598,5908890.05,1643,32062,9989,29,11,0,115,14,0,0,0,-8.31,D6
10,0.19,1081387,5661712.04,1605,19729,2559,16,1,0,81,13,0,0,0,4.40,D3
10,0.32,1831677,5778160.88,2731,41274,13542,55,22,2,140,23,0,0,0,-7.37,D2
10,0.38,2153311,5651734.91,730,37188,7079,39,4,0,45,13,0,0,0,4.88,C5
10,0.21,1199359,5794004.83,658,28380,2509,26,0,0,24,9,0,0,0,-6.60,E3
10,0.42,2355137,5620852.03,877,36999,3555,40,1,0,39,11,0,0,0,3.85,C4
10,0.57,3434678,6036340.95,1460,98788,17990,291,38,3,68,19,0,0,0,-9.26,G5
10,1.06,5948342,5606354.38,2866,94194,19691,275,40,1,185,24,0,0,0,4.43,E2
10,0.53,3050729,5745252.35,2198,69732,19020,134,26,0,110,19,0,0,0,-7.47,H4
10,0.59,3265595,5497634.68,1465,59963,12085,117,14,0,58,19,0,0,0,6.22,C1
10,0.46,2653071,5805407.00,2483,46440,7075,66,3,0,138,22,0,0,0,-7.24,C2
10,0.69,3669785,5357350.36,2267,65668,25613,145,34,1,117,23,0,0,0,6.53,B4
10,0.61,3510274,5707762.60,663,55100,5487,87,1,1,40,10,0,0,0,-5.56,E1
10,0.40,2095465,5225598.50,1076,40035,8820,35,3,0,69,18,0,0,0,5.76,D1
10,0.28,1568261,5641226.62,1772,33005,7940,28,4,0,114,13,0,0,0,-4.89,B1
10,0.19,929547,4892352.63,739,23517,3593,16,1,0,40,11,0,0,0,5.48,F2
12,1.50,8743147,5844349.60,6450,304870,103732,2794,818,85,443,47,0,0,0,-7.37,D6
12,1.25,7073483,5658786.40,897,151871,18695,706,36,11,66,14,0,0,0,4.88,D3
12,2.13,12245482,5759869.24,4393,347848,98757,3596,1092,105,238,44,0,0,0,-7.39,D2
12,2.82,16064020,5696460.99,1994,307939,46914,2839,243,39,132,29,0,0,0,3.85,C5
12,3.63,21565258,5935936.69,5176,702433,162004,14587,3224,734,370,19,0,0,0,-8.77,F2
12,9.27,52105935,5622740.37,3762,837958,142150,20297,2288,915,262,43,0,0,0,5.35,D7
12,5.48,32563572,5937923.41,3762,1139298,294058,37699,8746,3480,185,49,0,0,0,-7.67,C7
12,11.29,64528093,5718041.03,3584,1087691,216097,34879,5398,2135,266,35,0,0,0,4.93,G6
12,4.77,27595062,5788769.04,4100,948329,113565,26257,2185,1632,198,21,0,0,0,-8.76,E3
12,12.43,69733608,5608300.47,2920,1116720,160740,36608,3713,2052,135,24,0,0,0,5.74,C6
12,8.36,48534854,5808383.68,7287,1556643,390811,69945,16457,8391,336,63,0,0,0,-8.49,B6
12,20.06,114543395,5710608.98,4594,1493096,232958,65020,6806,5357,334,23,0,0,0,7.23,E2
12,3.58,22224662,6213212.75,3882,814519,106386,19327,2046,1047,191,23,0,0,0,-9.59,C4
12,14.39,86025870,5976093.78,4133,1511526,304961,66516,9259,5452,301,32,0,0,0,7.35,E8
12,4.52,27956072,6179503.09,5736,1149975,215025,38368,6467,2951,443,33,0,0,0,-8.29,C8
12,4.08,23330518,5711265.12,3821,609055,172862,11036,2284,360,298,33,0,0,0,5.25,E7

